target_id	TF_id	cor	p	in_fimo	target_name	TF_name	cor_sign
Mp1g09040.1	Mp1g16790.1	0.948942739833488	6.95508401982181e-08	FALSE	Mp1g09040.1	TRIHELIX1	pos
Mp1g10310.1	Mp1g16790.1	-0.828501247481873	0.000135580753274356	FALSE	CDC5	TRIHELIX1	neg
Mp1g11660.1	Mp1g16790.1	0.889151110633867	9.26275768220464e-06	FALSE	HD6	TRIHELIX1	pos
Mp1g13260.1	Mp1g16790.1	0.914247498623883	1.85831386279034e-06	FALSE	BZR2	TRIHELIX1	pos
Mp1g06180.1	Mp1g18540.1	0.822971298980319	0.000164300901170256	FALSE	TRIHELIX18	CDF	pos
Mp1g13740.1	Mp1g18540.1	-0.889562373713768	9.05091804659364e-06	FALSE	CCAAT-NFYA	CDF	neg
Mp1g01010.1	Mp1g19210.1	-0.868814315416752	2.63112126475118e-05	FALSE	HD9	BHLH27	neg
Mp1g01160.1	Mp1g19210.1	0.817183303944341	0.00019953141485729	TRUE	BHLH34	BHLH27	pos
Mp1g01960.1	Mp1g19210.1	0.887972196716728	9.89299672582433e-06	FALSE	Mp1g01960.1	BHLH27	pos
Mp1g03100.1	Mp1g19210.1	0.955284708686231	2.98252844643798e-08	TRUE	TRIHELIX26	BHLH27	pos
Mp1g03200.1	Mp1g19210.1	0.937286627770437	2.5729188735113e-07	TRUE	Mp1g03200.1	BHLH27	pos
Mp1g04550.1	Mp1g19210.1	-0.882461383056762	1.33324051310169e-05	FALSE	CCAAT-NFYC1	BHLH27	neg
Mp1g07070.1	Mp1g19210.1	0.909976244781411	2.52206172302039e-06	FALSE	ARF3	BHLH27	pos
Mp1g08890.1	Mp1g19210.1	0.959256495759392	1.64505973287987e-08	FALSE	WRKY5	BHLH27	pos
Mp1g09040.1	Mp1g19210.1	0.990400941632607	1.47171164144311e-12	TRUE	Mp1g09040.1	BHLH27	pos
Mp1g10030.1	Mp1g19210.1	0.874239751107226	2.02687502892651e-05	TRUE	Mp1g10030.1	BHLH27	pos
Mp1g10310.1	Mp1g19210.1	-0.809186843206763	0.000258183509485921	TRUE	CDC5	BHLH27	neg
Mp1g11660.1	Mp1g19210.1	0.945194827757917	1.0922097759547e-07	FALSE	HD6	BHLH27	pos
Mp1g13260.1	Mp1g19210.1	0.954685136899982	3.24752613689583e-08	TRUE	BZR2	BHLH27	pos
Mp1g16790.1	Mp1g19210.1	0.935684520287625	3.01949823366954e-07	FALSE	TRIHELIX1	BHLH27	pos
Mp1g01900.1	Mp1g19590.1	0.902224697987498	4.23243975644638e-06	FALSE	Mp1g01900.1	TCP2	pos
Mp1g16800.1	Mp1g19590.1	0.896007593365749	6.22169976116638e-06	TRUE	BZIP1	TCP2	pos
Mp1g09420.1	Mp1g20040.1	-0.825550721356417	0.000150339844950498	FALSE	R2R3-MYB17	Mp1g20040.1	neg
Mp1g00510.1	Mp1g20490.1	0.850762354687908	5.81177085430262e-05	FALSE	Mp1g00510.1	GRAS1	pos
Mp1g01010.1	Mp1g20490.1	-0.880339607233677	1.4897325061991e-05	FALSE	HD9	GRAS1	neg
Mp1g01160.1	Mp1g20490.1	0.91408809814284	1.88014244484336e-06	FALSE	BHLH34	GRAS1	pos
Mp1g01960.1	Mp1g20490.1	0.95951715147562	1.57884081364301e-08	FALSE	Mp1g01960.1	GRAS1	pos
Mp1g03100.1	Mp1g20490.1	0.971503331488877	1.65888747183374e-09	FALSE	TRIHELIX26	GRAS1	pos
Mp1g03200.1	Mp1g20490.1	0.965180499481371	6.00999161548543e-09	FALSE	Mp1g03200.1	GRAS1	pos
Mp1g04480.1	Mp1g20490.1	-0.834446581403194	0.000109443846467272	FALSE	HD1	GRAS1	neg
Mp1g07070.1	Mp1g20490.1	0.956837559722097	2.37927677559924e-08	FALSE	ARF3	GRAS1	pos
Mp1g08890.1	Mp1g20490.1	0.976368162314218	4.97138330501912e-10	FALSE	WRKY5	GRAS1	pos
Mp1g09040.1	Mp1g20490.1	0.9351733069983	3.1749802964498e-07	FALSE	Mp1g09040.1	GRAS1	pos
Mp1g10020.1	Mp1g20490.1	0.825154872722181	0.000152416648947273	FALSE	Mp1g10020.1	GRAS1	pos
Mp1g10030.1	Mp1g20490.1	0.871289065786267	2.33926538222295e-05	FALSE	Mp1g10030.1	GRAS1	pos
Mp1g10310.1	Mp1g20490.1	-0.88868292542154	9.50892187545627e-06	FALSE	CDC5	GRAS1	neg
Mp1g11660.1	Mp1g20490.1	0.964411518011664	6.91403645447508e-09	FALSE	HD6	GRAS1	pos
Mp1g13260.1	Mp1g20490.1	0.939785352834457	1.98746745283529e-07	FALSE	BZR2	GRAS1	pos
Mp1g16790.1	Mp1g20490.1	0.933015774737136	3.90723261967096e-07	FALSE	TRIHELIX1	GRAS1	pos
Mp1g19210.1	Mp1g20490.1	0.949258940422009	6.68497193156981e-08	FALSE	BHLH27	GRAS1	pos
Mp1g03100.1	Mp1g22880.1	-0.846103124261634	7.01396110183161e-05	FALSE	TRIHELIX26	GRAS8	neg
Mp1g03200.1	Mp1g22880.1	-0.823926353140742	0.000159012684166626	FALSE	Mp1g03200.1	GRAS8	neg
Mp1g03950.1	Mp1g22880.1	0.869787484237299	2.51294997855034e-05	FALSE	GATA2	GRAS8	pos
Mp1g04550.1	Mp1g22880.1	0.913654758789152	1.9405701865427e-06	FALSE	CCAAT-NFYC1	GRAS8	pos
Mp1g06180.1	Mp1g22880.1	-0.909049337967505	2.68953654547488e-06	FALSE	TRIHELIX18	GRAS8	neg
Mp1g07070.1	Mp1g22880.1	-0.819838900284836	0.000182669118485856	FALSE	ARF3	GRAS8	neg
Mp1g08890.1	Mp1g22880.1	-0.841823307677914	8.29230787067203e-05	FALSE	WRKY5	GRAS8	neg
Mp1g09040.1	Mp1g22880.1	-0.894171970695533	6.93938194307187e-06	FALSE	Mp1g09040.1	GRAS8	neg
Mp1g13260.1	Mp1g22880.1	-0.923733405812088	8.87835209351096e-07	FALSE	BZR2	GRAS8	neg
Mp1g13740.1	Mp1g22880.1	0.940964251208093	1.75280610026363e-07	FALSE	CCAAT-NFYA	GRAS8	pos
Mp1g16790.1	Mp1g22880.1	-0.826198380266735	0.000146992104566923	FALSE	TRIHELIX1	GRAS8	neg
Mp1g18540.1	Mp1g22880.1	-0.826140453839811	0.000147289007689455	FALSE	CDF	GRAS8	neg
Mp1g19210.1	Mp1g22880.1	-0.858019835348932	4.28103567353677e-05	FALSE	BHLH27	GRAS8	neg
Mp1g20490.1	Mp1g22880.1	-0.816430636209797	0.00020453607631099	FALSE	GRAS1	GRAS8	neg
Mp1g00510.1	Mp1g23310.1	0.825268184884509	0.000151819768019701	FALSE	Mp1g00510.1	TRIHELIX22	pos
Mp1g01960.1	Mp1g23310.1	0.922805143970871	9.58280105267661e-07	FALSE	Mp1g01960.1	TRIHELIX22	pos
Mp1g02860.1	Mp1g23310.1	-0.800588646454174	0.000336286239447592	FALSE	Mp1g02860.1	TRIHELIX22	neg
Mp1g03100.1	Mp1g23310.1	0.949153521415731	6.7740281384232e-08	FALSE	TRIHELIX26	TRIHELIX22	pos
Mp1g03200.1	Mp1g23310.1	0.877150417360521	1.75344556097023e-05	FALSE	Mp1g03200.1	TRIHELIX22	pos
Mp1g03950.1	Mp1g23310.1	-0.869826410184145	2.50831633623605e-05	FALSE	GATA2	TRIHELIX22	neg
Mp1g07070.1	Mp1g23310.1	0.948076948016274	7.74203481324065e-08	FALSE	ARF3	TRIHELIX22	pos
Mp1g08660.1	Mp1g23310.1	0.826676561448094	0.000144559914544207	FALSE	NFX1-1	TRIHELIX22	pos
Mp1g08890.1	Mp1g23310.1	0.946404502375286	9.47500882197971e-08	FALSE	WRKY5	TRIHELIX22	pos
Mp1g09040.1	Mp1g23310.1	0.90172143405606	4.37060476077278e-06	FALSE	Mp1g09040.1	TRIHELIX22	pos
Mp1g10030.1	Mp1g23310.1	0.896678135310328	5.97546537361993e-06	FALSE	Mp1g10030.1	TRIHELIX22	pos
Mp1g11660.1	Mp1g23310.1	0.904618007500364	3.62416913457508e-06	FALSE	HD6	TRIHELIX22	pos
Mp1g13260.1	Mp1g23310.1	0.900850554161952	4.61857589595382e-06	FALSE	BZR2	TRIHELIX22	pos
Mp1g16790.1	Mp1g23310.1	0.858768220263854	4.14429115775938e-05	FALSE	TRIHELIX1	TRIHELIX22	pos
Mp1g19210.1	Mp1g23310.1	0.893796638316892	7.09429748035895e-06	FALSE	BHLH27	TRIHELIX22	pos
Mp1g20490.1	Mp1g23310.1	0.916685370129255	1.54993658441072e-06	FALSE	GRAS1	TRIHELIX22	pos
Mp1g22880.1	Mp1g23310.1	-0.898917375856902	5.21116667062671e-06	FALSE	GRAS8	TRIHELIX22	neg
Mp1g08890.1	Mp1g24520.1	0.825063609577447	0.000152898785566347	FALSE	WRKY5	4R-MYB1	pos
Mp1g10030.1	Mp1g24520.1	0.891602070116274	8.05888352473083e-06	FALSE	Mp1g10030.1	4R-MYB1	pos
Mp1g11660.1	Mp1g24520.1	0.853845231900067	5.11413112409542e-05	FALSE	HD6	4R-MYB1	pos
Mp1g23310.1	Mp1g24520.1	0.843432395981352	7.79089481324213e-05	FALSE	TRIHELIX22	4R-MYB1	pos
Mp1g00510.1	Mp1g24950.1	-0.906494230676147	3.1999561356244e-06	FALSE	Mp1g00510.1	WRKY11	neg
Mp1g01110.1	Mp1g24950.1	0.976381553504662	4.95326002436514e-10	FALSE	BHLH33	WRKY11	pos
Mp1g02320.1	Mp1g24950.1	-0.917578856462639	1.44821494441061e-06	FALSE	HD8	WRKY11	neg
Mp1g02860.1	Mp1g24950.1	0.832942811463765	0.000115624871527498	FALSE	Mp1g02860.1	WRKY11	pos
Mp1g05630.1	Mp1g24950.1	-0.953738336932581	3.70619448464282e-08	FALSE	Mp1g05630.1	WRKY11	neg
Mp1g07070.1	Mp1g24950.1	-0.826960727897683	0.000143130286790694	FALSE	ARF3	WRKY11	neg
Mp1g08660.1	Mp1g24950.1	-0.811804612152343	0.000237607803636131	FALSE	NFX1-1	WRKY11	neg
Mp1g08960.1	Mp1g24950.1	0.84215240942891	8.18764935672789e-05	FALSE	WRKY6	WRKY11	pos
Mp1g09420.1	Mp1g24950.1	0.852450455690766	5.42064676301024e-05	FALSE	R2R3-MYB17	WRKY11	pos
Mp1g10020.1	Mp1g24950.1	-0.813732165248648	0.000223332720176606	FALSE	Mp1g10020.1	WRKY11	neg
Mp1g10330.1	Mp1g24950.1	-0.874860759480841	1.96575373088148e-05	FALSE	1R-MYB6	WRKY11	neg
Mp1g10440.1	Mp1g24950.1	0.855549333261502	4.75921890652486e-05	FALSE	GRAS3	WRKY11	pos
Mp1g12750.1	Mp1g24950.1	0.848712674152695	6.31771818540017e-05	FALSE	ARF1	WRKY11	pos
